PaymentDate,OrderNumber,CustomerName,BranchSubCounty,BranchCounty,ProductName,CategoryName,QuantityOrdered,CostOfProductionPerUnit,SellingPricePerUnit,ProfitPerUnit,PercentageProfitPerUnit
2024-04-18,1030,Jean Kiplagat,Nyeri Central,Nyeri,Pap,Combination Plates,2,10.00,30.00,20.00,200.00
2024-04-18,1750,[Business] Fairmont Palace,Westlands,Nairobi,Suya,Combination Plates,2,50.00,100.00,50.00,100.00
2024-04-18,1750,[Business] Fairmont Palace,Westlands,Nairobi,Supu ya Nyama na Wali,Soup/Stew Dishes,1,70.00,150.00,80.00,114.29
2024-04-18,2081,[Business] Hilton Residences,Embakasi,Nairobi,Suya,Combination Plates,4,50.00,100.00,50.00,100.00
2024-04-18,2081,[Business] Hilton Residences,Embakasi,Nairobi,Misir Wat,African Cultural Specials,6,30.00,60.00,30.00,100.00
2024-04-18,2499,Michel Omar,Dagoretti,Nairobi,Matoke na Maharagwe,Soup/Stew Dishes,6,30.00,70.00,40.00,133.33
2024-04-18,2499,Michel Omar,Dagoretti,Nairobi,Ugali,Staple Foods,5,10.00,20.00,10.00,100.00
2024-04-18,3638,[Business] Leopard Beach Retreat,Dagoretti,Nairobi,Mukimo,Legume-Based Dishes,1,40.00,80.00,40.00,100.00
2024-04-18,4363,Emmanuel Ndayishimiye,Kesses,Uasin Gishu,Sosaties,Combination Plates,8,50.00,100.00,50.00,100.00
2024-04-18,4363,Emmanuel Ndayishimiye,Kesses,Uasin Gishu,Jollof Rice,Combination Plates,3,30.00,70.00,40.00,133.33
2024-04-18,4665,[Business] PrideInn Residences,Dagoretti,Nairobi,Githeri,Legume-Based Dishes,4,30.00,70.00,40.00,133.33
2024-04-18,4665,[Business] PrideInn Residences,Dagoretti,Nairobi,Viazi Karai,Fried Dishes,8,10.00,30.00,20.00,200.00
2024-04-19,456,[Business] InterContinental Palace,Westlands,Nairobi,Nyama na Maharagwe,Meat-Based Dishes,5,100.00,200.00,100.00,100.00
2024-04-19,681,Marie Lumumba,Westlands,Nairobi,Potjiekos,Combination Plates,1,50.00,100.00,50.00,100.00
2024-04-19,1311,[Business] Hilton Residences,Embakasi,Nairobi,Maharagwe na Matoke,Legume-Based Dishes,4,30.00,60.00,30.00,100.00
2024-04-19,1311,[Business] Hilton Residences,Embakasi,Nairobi,Kuku Choma,Meat-Based Dishes,7,150.00,300.00,150.00,100.00
2024-04-19,1311,[Business] Hilton Residences,Embakasi,Nairobi,Wali wa Nazi na Maharagwe,Rice Dishes,2,30.00,70.00,40.00,133.33
2024-04-19,1826,[Business] Hemingways Residences,Mathare,Nairobi,Supu ya Mbuzi,Soup/Stew Dishes,7,70.00,150.00,80.00,114.29
2024-04-19,3362,[Business] Leopard Beach Hotel,Kibra,Nairobi,Samosa,Fried Dishes,1,20.00,50.00,30.00,150.00
2024-04-19,3362,[Business] Leopard Beach Hotel,Kibra,Nairobi,Wali wa Nazi na Kuku,Rice Dishes,4,30.00,70.00,40.00,133.33
2024-04-19,3362,[Business] Leopard Beach Hotel,Kibra,Nairobi,Kachumbari,Vegetable-Based Dishes,8,10.00,30.00,20.00,200.00
2024-04-20,1151,Otieno Hassan,Starehe,Nairobi,Kuku na Ugali,Meat-Based Dishes,1,100.00,200.00,100.00,100.00
2024-04-20,2463,[Business] Villa Rosa Suites,Nakuru Town East,Nakuru,Mbaazi,Legume-Based Dishes,2,30.00,60.00,30.00,100.00
2024-04-20,2463,[Business] Villa Rosa Suites,Nakuru Town East,Nakuru,Supu ya Nyama na Wali,Soup/Stew Dishes,1,70.00,150.00,80.00,114.29
2024-04-20,2575,Kamau Mutombo,Makadara,Nairobi,Kuku na Maharagwe,Meat-Based Dishes,8,100.00,200.00,100.00,100.00
2024-04-20,2823,[Business] Villa Rosa Suites,Kibra,Nairobi,Mukimo,Legume-Based Dishes,5,40.00,80.00,40.00,100.00
2024-04-20,2823,[Business] Villa Rosa Suites,Kibra,Nairobi,Matoke na Wali,Soup/Stew Dishes,3,30.00,70.00,40.00,133.33
2024-04-20,2931,Claudine Munzala,Langata,Nairobi,Kuku na Wali,Meat-Based Dishes,1,100.00,200.00,100.00,100.00
2024-04-20,2931,Claudine Munzala,Langata,Nairobi,Misir Wat,African Cultural Specials,3,30.00,60.00,30.00,100.00
2024-04-20,2931,Claudine Munzala,Langata,Nairobi,Wali wa Nazi na Nyama,Rice Dishes,5,30.00,70.00,40.00,133.33
2024-04-20,3137,Alaine Mwangi,Nyali,Mombasa,Kuku na Wali,Meat-Based Dishes,5,100.00,200.00,100.00,100.00
2024-04-20,3137,Alaine Mwangi,Nyali,Mombasa,Firfir,African Cultural Specials,1,30.00,70.00,40.00,133.33
2024-04-20,3365,[Business] Diani Suites,Langata,Nairobi,Kuku na Maharagwe,Meat-Based Dishes,4,100.00,200.00,100.00,100.00
2024-04-20,4590,Jeanne Osman,Mathare,Nairobi,Supu ya Samaki,Fish Dishes,6,70.00,150.00,80.00,114.29
2024-04-20,4590,Jeanne Osman,Mathare,Nairobi,Doro Wat,African Cultural Specials,3,150.00,300.00,150.00,100.00
2024-04-20,5054,Josephine Kabila,Roy Sambu,Nairobi,Nyama na Maharagwe,Meat-Based Dishes,4,100.00,200.00,100.00,100.00
2024-04-20,5054,Josephine Kabila,Roy Sambu,Nairobi,Uji,Staple Foods,1,10.00,30.00,20.00,200.00
2024-04-20,5054,Josephine Kabila,Roy Sambu,Nairobi,Supu ya Kuku na Wali,Soup/Stew Dishes,8,70.00,150.00,80.00,114.29
2024-04-21,1026,Michel Mandela,Mathare,Nairobi,Ndizi na Nyama,Soup/Stew Dishes,2,30.00,70.00,40.00,133.33
2024-04-21,2029,Wambui Odhiambo,Kilimani,Nairobi,Banga Soup,Combination Plates,3,50.00,100.00,50.00,100.00
2024-04-21,2029,Wambui Odhiambo,Kilimani,Nairobi,Suya,Combination Plates,7,50.00,100.00,50.00,100.00
2024-04-21,2029,Wambui Odhiambo,Kilimani,Nairobi,Wali wa Nazi na Maharagwe,Rice Dishes,2,30.00,70.00,40.00,133.33
2024-04-21,2836,Amina Kiplagat,Nyali,Mombasa,Firfir,African Cultural Specials,5,30.00,70.00,40.00,133.33
2024-04-21,2836,Amina Kiplagat,Nyali,Mombasa,Banga Soup,Combination Plates,6,50.00,100.00,50.00,100.00
2024-04-21,2836,Amina Kiplagat,Nyali,Mombasa,Banku,Combination Plates,5,30.00,70.00,40.00,133.33
2024-04-22,1108,[Business] Hemingways Residences,Starehe,Nairobi,Injera,African Cultural Specials,7,10.00,20.00,10.00,100.00
2024-04-22,1108,[Business] Hemingways Residences,Starehe,Nairobi,Nyama na Ugali,Meat-Based Dishes,8,100.00,200.00,100.00,100.00
2024-04-22,1108,[Business] Hemingways Residences,Starehe,Nairobi,Maharagwe ya Nazi,Legume-Based Dishes,2,30.00,60.00,30.00,100.00
2024-04-22,1728,[Business] Boma Suites,Ruaraka,Nairobi,Moi Moi,Combination Plates,6,20.00,50.00,30.00,150.00
2024-04-22,1909,Wanjiku Odhiambo,Dagoretti,Nairobi,Mbaazi,Legume-Based Dishes,2,30.00,60.00,30.00,100.00
2024-04-22,1909,Wanjiku Odhiambo,Dagoretti,Nairobi,Kuku na Ugali,Meat-Based Dishes,8,100.00,200.00,100.00,100.00
2024-04-22,2085,Felicite Zuma,Kisumu Central,Kisumu,Fufu,Combination Plates,2,20.00,50.00,30.00,150.00
2024-04-22,2085,Felicite Zuma,Kisumu Central,Kisumu,Banku,Combination Plates,2,30.00,70.00,40.00,133.33
2024-04-22,2085,Felicite Zuma,Kisumu Central,Kisumu,Kuku na Ugali,Meat-Based Dishes,8,100.00,200.00,100.00,100.00
2024-04-22,4004,Jacqueline Mbeki,Kasarani,Nairobi,Supu ya Mbuzi,Soup/Stew Dishes,7,70.00,150.00,80.00,114.29
2024-04-22,4004,Jacqueline Mbeki,Kasarani,Nairobi,Banku,Combination Plates,5,30.00,70.00,40.00,133.33
2024-04-22,4004,Jacqueline Mbeki,Kasarani,Nairobi,Doro Wat,African Cultural Specials,1,150.00,300.00,150.00,100.00
2024-04-23,415,[Business] Fairmont Suites,Nakuru Town East,Nakuru,Kuku Stew,Meat-Based Dishes,5,100.00,200.00,100.00,100.00
2024-04-23,415,[Business] Fairmont Suites,Nakuru Town East,Nakuru,Bhajia,Fried Dishes,7,20.00,50.00,30.00,150.00
2024-04-23,415,[Business] Fairmont Suites,Nakuru Town East,Nakuru,Waakye,Combination Plates,4,30.00,70.00,40.00,133.33
2024-04-23,899,Felix Mugisha,Kamukunji,Nairobi,Tilapia Fry,Fish Dishes,2,200.00,350.00,150.00,75.00
2024-04-23,899,Felix Mugisha,Kamukunji,Nairobi,Waakye,Combination Plates,6,30.00,70.00,40.00,133.33
2024-04-23,1310,[Business] Fairmont Palace,Nakuru Town East,Nakuru,Bobotie,Combination Plates,1,50.00,100.00,50.00,100.00
2024-04-23,1310,[Business] Fairmont Palace,Nakuru Town East,Nakuru,Maharagwe na Matoke,Legume-Based Dishes,8,30.00,60.00,30.00,100.00
2024-04-23,1310,[Business] Fairmont Palace,Nakuru Town East,Nakuru,Jollof Rice,Combination Plates,7,30.00,70.00,40.00,133.33
2024-04-23,1806,Otieno Ahmed,Roy Sambu,Nairobi,Viazi Karai,Fried Dishes,1,10.00,30.00,20.00,200.00
2024-04-23,2735,[Business] Swahili Manor,Kisumu Central,Kisumu,Viazi Karai,Fried Dishes,3,10.00,30.00,20.00,200.00
2024-04-23,2735,[Business] Swahili Manor,Kisumu Central,Kisumu,Wali wa Nazi na Kuku,Rice Dishes,4,30.00,70.00,40.00,133.33
2024-04-23,2735,[Business] Swahili Manor,Kisumu Central,Kisumu,Fufu,Combination Plates,2,20.00,50.00,30.00,150.00
2024-04-23,3591,Michelle Kiplagat,Embakasi,Nairobi,Matoke,Soup/Stew Dishes,1,30.00,60.00,30.00,100.00
2024-04-23,3591,Michelle Kiplagat,Embakasi,Nairobi,Viazi Karai,Fried Dishes,5,10.00,30.00,20.00,200.00
2024-04-23,3591,Michelle Kiplagat,Embakasi,Nairobi,Supu ya Samaki,Fish Dishes,4,70.00,150.00,80.00,114.29
2024-04-23,3716,Kiptoo Munyoki,Nakuru Town East,Nakuru,Mishkaki,Meat-Based Dishes,3,100.00,200.00,100.00,100.00
2024-04-23,3716,Kiptoo Munyoki,Nakuru Town East,Nakuru,Egusi Soup,Combination Plates,5,40.00,80.00,40.00,100.00
2024-04-23,4162,Mutiso Munee,Nyeri Central,Nyeri,Supu ya Nyama,Soup/Stew Dishes,4,70.00,150.00,80.00,114.29
2024-04-23,5350,Njeri Munee,Ruaraka,Nairobi,Mukimo,Legume-Based Dishes,3,40.00,80.00,40.00,100.00
2024-04-24,203,[Business] Baobab Hotel,Kangemi,Nairobi,Matoke na Maharagwe,Soup/Stew Dishes,4,30.00,70.00,40.00,133.33
2024-04-24,203,[Business] Baobab Hotel,Kangemi,Nairobi,Bunny Chow,Combination Plates,2,40.00,80.00,40.00,100.00
2024-04-24,203,[Business] Baobab Hotel,Kangemi,Nairobi,Kuku Stew,Meat-Based Dishes,2,100.00,200.00,100.00,100.00
2024-04-24,413,[Business] Serena Residences,Embakasi,Nairobi,Wali wa Pilau,Rice Dishes,4,30.00,70.00,40.00,133.33
2024-04-24,413,[Business] Serena Residences,Embakasi,Nairobi,Nyama na Wali,Meat-Based Dishes,7,100.00,200.00,100.00,100.00
2024-04-24,413,[Business] Serena Residences,Embakasi,Nairobi,Mishkaki,Meat-Based Dishes,3,100.00,200.00,100.00,100.00
2024-04-24,2416,Marie Wanyama,Kibra,Nairobi,Tilapia Fry,Fish Dishes,2,200.00,350.00,150.00,75.00
2024-04-24,2416,Marie Wanyama,Kibra,Nairobi,Nyama na Chapati,Meat-Based Dishes,8,100.00,200.00,100.00,100.00
2024-04-24,3092,Wambui Munyoki,Mathare,Nairobi,Wali wa Nazi na Maharagwe,Rice Dishes,5,30.00,70.00,40.00,133.33
2024-04-24,3092,Wambui Munyoki,Mathare,Nairobi,Mandazi,Sweet Snacks/Desserts,5,5.00,20.00,15.00,300.00
2024-04-24,3092,Wambui Munyoki,Mathare,Nairobi,Supu ya Kuku na Wali,Soup/Stew Dishes,2,70.00,150.00,80.00,114.29
2024-04-24,4945,Felix Ndayishimiye,Kilimani,Nairobi,Mandazi,Sweet Snacks/Desserts,1,5.00,20.00,15.00,300.00
2024-04-24,5112,Kiptoo Munyui,Nyeri Central,Nyeri,Maharagwe ya Nazi,Legume-Based Dishes,4,30.00,60.00,30.00,100.00
2024-04-24,5112,Kiptoo Munyui,Nyeri Central,Nyeri,Supu ya Mbuzi,Soup/Stew Dishes,1,70.00,150.00,80.00,114.29
2024-04-25,65,[Business] Villa Rosa Retreat,Mathare,Nairobi,Supu ya Kuku,Soup/Stew Dishes,3,70.00,150.00,80.00,114.29
2024-04-25,65,[Business] Villa Rosa Retreat,Mathare,Nairobi,Kuku na Wali,Meat-Based Dishes,4,100.00,200.00,100.00,100.00
2024-04-25,909,[Business] Ole Sereni Haven,Kangemi,Nairobi,Pilau,Rice Dishes,6,100.00,200.00,100.00,100.00
2024-04-25,909,[Business] Ole Sereni Haven,Kangemi,Nairobi,Samosa,Fried Dishes,5,20.00,50.00,30.00,150.00
2024-04-25,1360,[Business] Neptune Hotel,Kisumu Central,Kisumu,Banku,Combination Plates,1,30.00,70.00,40.00,133.33
2024-04-25,1360,[Business] Neptune Hotel,Kisumu Central,Kisumu,Fish Curry,Fish Dishes,3,150.00,300.00,150.00,100.00
2024-04-25,1360,[Business] Neptune Hotel,Kisumu Central,Kisumu,Boerewors,Combination Plates,4,50.00,100.00,50.00,100.00
2024-04-25,1770,[Business] Hilton Suites,Ruaraka,Nairobi,Akara,Combination Plates,3,20.00,50.00,30.00,150.00
2024-04-25,1770,[Business] Hilton Suites,Ruaraka,Nairobi,Kuku na Matoke,Meat-Based Dishes,7,100.00,200.00,100.00,100.00
2024-04-25,2015,Emmanuel Munee,Kangemi,Nairobi,Nyama Stew,Meat-Based Dishes,2,100.00,200.00,100.00,100.00
2024-04-25,2015,Emmanuel Munee,Kangemi,Nairobi,Matoke na Wali,Soup/Stew Dishes,3,30.00,70.00,40.00,133.33
2024-04-25,2668,[Business] Severin Haven,Nakuru Town East,Nakuru,Kuku Stew,Meat-Based Dishes,2,100.00,200.00,100.00,100.00
2024-04-25,2668,[Business] Severin Haven,Nakuru Town East,Nakuru,Doro Wat,African Cultural Specials,7,150.00,300.00,150.00,100.00
2024-04-25,2668,[Business] Severin Haven,Nakuru Town East,Nakuru,Chakalaka,Combination Plates,8,20.00,50.00,30.00,150.00
2024-04-25,3306,Claudine Munyui,Ruaraka,Nairobi,Matoke na Maharagwe,Soup/Stew Dishes,2,30.00,70.00,40.00,133.33
2024-04-25,3306,Claudine Munyui,Ruaraka,Nairobi,Supu ya Mbuzi,Soup/Stew Dishes,5,70.00,150.00,80.00,114.29
2024-04-25,3306,Claudine Munyui,Ruaraka,Nairobi,Supu ya Mbuzi,Soup/Stew Dishes,1,70.00,150.00,80.00,114.29
2024-04-25,3862,Jean Kiplagat,Langata,Nairobi,Chakalaka,Combination Plates,4,20.00,50.00,30.00,150.00
2024-04-25,3862,Jean Kiplagat,Langata,Nairobi,Ndizi na Nyama,Soup/Stew Dishes,2,30.00,70.00,40.00,133.33
2024-04-25,3882,Joseph Ali,Embakasi,Nairobi,Kuku na Ugali,Meat-Based Dishes,2,100.00,200.00,100.00,100.00
2024-04-25,3882,Joseph Ali,Embakasi,Nairobi,Chapati,Staple Foods,4,5.00,20.00,15.00,300.00
2024-04-25,4852,Claude Ahmed,Kibra,Nairobi,Maharagwe,Legume-Based Dishes,7,30.00,60.00,30.00,100.00
2024-04-25,4956,Amina Munyua,Kilimani,Nairobi,Vetkoek,Sweet Snacks/Desserts,8,20.00,50.00,30.00,150.00
2024-04-26,1496,[Business] Sarova Lodge,Starehe,Nairobi,Supu ya Samaki,Fish Dishes,5,70.00,150.00,80.00,114.29
2024-04-26,1496,[Business] Sarova Lodge,Starehe,Nairobi,Shiro,African Cultural Specials,8,30.00,70.00,40.00,133.33
2024-04-26,1496,[Business] Sarova Lodge,Starehe,Nairobi,Mutura,Meat-Based Dishes,5,70.00,150.00,80.00,114.29
2024-04-26,1565,Michelle Mbeki,Kamukunji,Nairobi,Jollof Rice,Combination Plates,1,30.00,70.00,40.00,133.33
2024-04-26,1715,Mutiso Kabongo,Dagoretti,Nairobi,Nyama na Wali,Meat-Based Dishes,6,100.00,200.00,100.00,100.00
2024-04-26,1715,Mutiso Kabongo,Dagoretti,Nairobi,Supu ya Samaki,Fish Dishes,7,70.00,150.00,80.00,114.29
2024-04-26,2262,Claudine Nkurunziza,Mathare,Nairobi,Mahamri,Sweet Snacks/Desserts,7,5.00,20.00,15.00,300.00
2024-04-26,2276,[Business] PrideInn Manor,Kisumu Central,Kisumu,Wali wa Nazi na Kuku,Rice Dishes,8,30.00,70.00,40.00,133.33
2024-04-26,2276,[Business] PrideInn Manor,Kisumu Central,Kisumu,Kuku na Maharagwe,Meat-Based Dishes,1,100.00,200.00,100.00,100.00
2024-04-26,2276,[Business] PrideInn Manor,Kisumu Central,Kisumu,Kuku na Sukuma,Meat-Based Dishes,7,100.00,200.00,100.00,100.00
2024-04-26,3708,[Business] Hilton Manor,Kibra,Nairobi,Banku,Combination Plates,1,30.00,70.00,40.00,133.33
2024-04-26,3809,Pauline Munywe,Nyali,Mombasa,Tibs,African Cultural Specials,6,100.00,200.00,100.00,100.00
2024-04-26,4080,[Business] InterContinental Lodge,Kesses,Uasin Gishu,Wali wa Nazi,Rice Dishes,2,30.00,70.00,40.00,133.33
2024-04-26,4080,[Business] InterContinental Lodge,Kesses,Uasin Gishu,Supu ya Nyama na Wali,Soup/Stew Dishes,7,70.00,150.00,80.00,114.29
2024-04-26,4080,[Business] InterContinental Lodge,Kesses,Uasin Gishu,Jollof Rice,Combination Plates,3,30.00,70.00,40.00,133.33
2024-04-26,4482,[Business] Fairmont Haven,Westlands,Nairobi,Ugali,Staple Foods,2,10.00,20.00,10.00,100.00
2024-04-26,4482,[Business] Fairmont Haven,Westlands,Nairobi,Jollof Rice,Combination Plates,3,30.00,70.00,40.00,133.33
2024-04-26,4617,[Business] Leopard Beach Manor,Kangemi,Nairobi,Supa ya Ndizi,Soup/Stew Dishes,1,30.00,70.00,40.00,133.33
2024-04-26,4617,[Business] Leopard Beach Manor,Kangemi,Nairobi,Nyama na Ugali,Meat-Based Dishes,1,100.00,200.00,100.00,100.00
2024-04-27,1358,[Business] Villa Rosa Inn,Roy Sambu,Nairobi,Malva Pudding,Sweet Snacks/Desserts,6,30.00,70.00,40.00,133.33
2024-04-27,1358,[Business] Villa Rosa Inn,Roy Sambu,Nairobi,Supu ya Kuku na Wali,Soup/Stew Dishes,4,70.00,150.00,80.00,114.29
2024-04-27,1358,[Business] Villa Rosa Inn,Roy Sambu,Nairobi,Maharagwe,Legume-Based Dishes,2,30.00,60.00,30.00,100.00
2024-04-27,1525,Wambui Odhiambo,Starehe,Nairobi,Atayef,Sweet Snacks/Desserts,4,10.00,30.00,20.00,200.00
2024-04-27,1525,Wambui Odhiambo,Starehe,Nairobi,Kaimati,Sweet Snacks/Desserts,4,5.00,20.00,15.00,300.00
2024-04-27,3200,Paul Kabila,Nyeri Central,Nyeri,Viazi Karai,Fried Dishes,7,10.00,30.00,20.00,200.00
2024-04-27,3200,Paul Kabila,Nyeri Central,Nyeri,Kelewele,Combination Plates,5,20.00,50.00,30.00,150.00
2024-04-27,3200,Paul Kabila,Nyeri Central,Nyeri,Injera,African Cultural Specials,3,10.00,20.00,10.00,100.00
2024-04-27,3283,[Business] Ole Sereni Retreat,Kasarani,Nairobi,Matoke na Maharagwe,Soup/Stew Dishes,5,30.00,70.00,40.00,133.33
2024-04-27,3283,[Business] Ole Sereni Retreat,Kasarani,Nairobi,Maharagwe na Wali,Legume-Based Dishes,7,30.00,60.00,30.00,100.00
2024-04-27,3283,[Business] Ole Sereni Retreat,Kasarani,Nairobi,Wali wa Kukaanga,Rice Dishes,6,30.00,70.00,40.00,133.33
2024-04-27,4379,Wambui Mugabe,Starehe,Nairobi,Nyama na Matoke,Meat-Based Dishes,8,100.00,200.00,100.00,100.00
2024-04-27,4379,Wambui Mugabe,Starehe,Nairobi,Maharagwe na Chapati,Legume-Based Dishes,5,30.00,60.00,30.00,100.00
2024-04-27,4379,Wambui Mugabe,Starehe,Nairobi,Tilapia Fry,Fish Dishes,5,200.00,350.00,150.00,75.00
2024-04-27,4710,[Business] Hemingways Retreat,Starehe,Nairobi,Mahamri,Sweet Snacks/Desserts,6,5.00,20.00,15.00,300.00
2024-04-27,4710,[Business] Hemingways Retreat,Starehe,Nairobi,Matoke na Maharagwe,Soup/Stew Dishes,4,30.00,70.00,40.00,133.33
2024-04-27,5106,[Business] Ole Sereni Manor,Roy Sambu,Nairobi,Kuku na Matoke,Meat-Based Dishes,4,100.00,200.00,100.00,100.00
2024-04-27,5106,[Business] Ole Sereni Manor,Roy Sambu,Nairobi,Maharagwe na Chapati,Legume-Based Dishes,4,30.00,60.00,30.00,100.00
2024-04-27,5203,[Business] Ole Sereni Haven,Nakuru Town East,Nakuru,Viazi Karai,Fried Dishes,3,10.00,30.00,20.00,200.00
2024-04-27,5203,[Business] Ole Sereni Haven,Nakuru Town East,Nakuru,Moi Moi,Combination Plates,8,20.00,50.00,30.00,150.00
2024-04-28,1743,[Business] Hemingways Retreat,Roy Sambu,Nairobi,Supa ya Ndizi,Soup/Stew Dishes,4,30.00,70.00,40.00,133.33
2024-04-28,1743,[Business] Hemingways Retreat,Roy Sambu,Nairobi,Nyama na Sukuma,Meat-Based Dishes,4,100.00,200.00,100.00,100.00
2024-04-28,3085,Josephine Munyui,Westlands,Nairobi,Wali wa Nazi,Rice Dishes,3,30.00,70.00,40.00,133.33
2024-04-29,647,[Business] Swahili Retreat,Langata,Nairobi,Pilau,Rice Dishes,8,100.00,200.00,100.00,100.00
2024-04-29,1404,Patricia Munzala,Kasarani,Nairobi,Matoke,Soup/Stew Dishes,4,30.00,60.00,30.00,100.00
2024-04-29,1404,Patricia Munzala,Kasarani,Nairobi,Atayef,Sweet Snacks/Desserts,8,10.00,30.00,20.00,200.00
2024-04-29,2631,Felix Mugisha,Mathare,Nairobi,Wali wa Nazi,Rice Dishes,1,30.00,70.00,40.00,133.33
2024-04-29,2631,Felix Mugisha,Mathare,Nairobi,Supu ya Samaki,Fish Dishes,3,70.00,150.00,80.00,114.29
2024-04-29,2631,Felix Mugisha,Mathare,Nairobi,Mukimo,Legume-Based Dishes,7,40.00,80.00,40.00,100.00
2024-04-29,3106,[Business] Tamarind Lodge,Kangemi,Nairobi,Wali wa Nazi,Rice Dishes,8,30.00,70.00,40.00,133.33
2024-04-29,3106,[Business] Tamarind Lodge,Kangemi,Nairobi,Pap,Combination Plates,2,10.00,30.00,20.00,200.00
2024-04-29,3508,Michel Wanyama,Kibra,Nairobi,Viazi Karai,Fried Dishes,2,10.00,30.00,20.00,200.00
2024-04-29,3508,Michel Wanyama,Kibra,Nairobi,Kuku na Maharagwe,Meat-Based Dishes,5,100.00,200.00,100.00,100.00
2024-04-30,111,Njeri Kabila,Nyeri Central,Nyeri,Matoke,Soup/Stew Dishes,4,30.00,60.00,30.00,100.00
2024-04-30,111,Njeri Kabila,Nyeri Central,Nyeri,Maharagwe,Legume-Based Dishes,4,30.00,60.00,30.00,100.00
2024-04-30,111,Njeri Kabila,Nyeri Central,Nyeri,Bhajia,Fried Dishes,3,20.00,50.00,30.00,150.00
2024-04-30,584,[Business] Safari Retreat,Roy Sambu,Nairobi,Wali wa Nazi na Samaki,Rice Dishes,6,30.00,70.00,40.00,133.33
2024-04-30,584,[Business] Safari Retreat,Roy Sambu,Nairobi,Mishkaki,Meat-Based Dishes,2,100.00,200.00,100.00,100.00
2024-04-30,584,[Business] Safari Retreat,Roy Sambu,Nairobi,Omena,Fish Dishes,6,30.00,70.00,40.00,133.33
2024-04-30,673,Mwangi Kiplagat,Mathare,Nairobi,Maharagwe,Legume-Based Dishes,8,30.00,60.00,30.00,100.00
2024-04-30,673,Mwangi Kiplagat,Mathare,Nairobi,Githeri,Legume-Based Dishes,4,30.00,70.00,40.00,133.33
2024-04-30,1346,Michelle Hassan,Makadara,Nairobi,Maharagwe na Matoke,Legume-Based Dishes,6,30.00,60.00,30.00,100.00
2024-04-30,1346,Michelle Hassan,Makadara,Nairobi,Moi Moi,Combination Plates,5,20.00,50.00,30.00,150.00
2024-04-30,1346,Michelle Hassan,Makadara,Nairobi,Bunny Chow,Combination Plates,3,40.00,80.00,40.00,100.00
2024-04-30,2686,Jean Omondi,Langata,Nairobi,Potjiekos,Combination Plates,8,50.00,100.00,50.00,100.00
2024-04-30,2686,Jean Omondi,Langata,Nairobi,Nyama na Maharagwe,Meat-Based Dishes,1,100.00,200.00,100.00,100.00
2024-04-30,2686,Jean Omondi,Langata,Nairobi,Matoke na Sukuma,Soup/Stew Dishes,1,30.00,70.00,40.00,133.33
2024-04-30,3298,[Business] Voyager Haven,Nyeri Central,Nyeri,Wali wa Nazi,Rice Dishes,7,30.00,70.00,40.00,133.33
2024-04-30,3298,[Business] Voyager Haven,Nyeri Central,Nyeri,Mbuzi Choma,Meat-Based Dishes,6,200.00,350.00,150.00,75.00
2024-04-30,3319,Kamau Omar,Dagoretti,Nairobi,Nyama na Maharagwe,Meat-Based Dishes,7,100.00,200.00,100.00,100.00
2024-04-30,3319,Kamau Omar,Dagoretti,Nairobi,Matoke na Nyama,Soup/Stew Dishes,6,30.00,70.00,40.00,133.33
2024-04-30,3319,Kamau Omar,Dagoretti,Nairobi,Maharagwe na Sukuma,Legume-Based Dishes,1,30.00,60.00,30.00,100.00
2024-04-30,3592,[Business] Severin Resort,Kangemi,Nairobi,Supa ya Ndizi,Soup/Stew Dishes,8,30.00,70.00,40.00,133.33
2024-04-30,3592,[Business] Severin Resort,Kangemi,Nairobi,Nyama na Ugali,Meat-Based Dishes,5,100.00,200.00,100.00,100.00
2024-04-30,3592,[Business] Severin Resort,Kangemi,Nairobi,Kachumbari,Vegetable-Based Dishes,2,10.00,30.00,20.00,200.00
2024-04-30,5254,[Business] Nyali Retreat,Kamukunji,Nairobi,Kuku na Chapati,Meat-Based Dishes,6,100.00,200.00,100.00,100.00
2024-05-01,884,Paul Munee,Langata,Nairobi,Matoke na Sukuma,Soup/Stew Dishes,8,30.00,70.00,40.00,133.33
2024-05-01,884,Paul Munee,Langata,Nairobi,Maharagwe na Sukuma,Legume-Based Dishes,3,30.00,60.00,30.00,100.00
2024-05-01,4574,[Business] Hilton Residences,Mathare,Nairobi,Bunny Chow,Combination Plates,5,40.00,80.00,40.00,100.00
2024-05-01,5239,[Business] Swahili Suites,Roy Sambu,Nairobi,Tibs,African Cultural Specials,6,100.00,200.00,100.00,100.00
2024-05-02,321,[Business] Ole Sereni Palace,Starehe,Nairobi,Supu ya Kuku na Wali,Soup/Stew Dishes,3,70.00,150.00,80.00,114.29
2024-05-02,321,[Business] Ole Sereni Palace,Starehe,Nairobi,Maharagwe na Matoke,Legume-Based Dishes,1,30.00,60.00,30.00,100.00
2024-05-02,2032,Pierrette Omondi,Ruaraka,Nairobi,Atayef,Sweet Snacks/Desserts,6,10.00,30.00,20.00,200.00
2024-05-02,2032,Pierrette Omondi,Ruaraka,Nairobi,Wali wa Nazi na Samaki,Rice Dishes,3,30.00,70.00,40.00,133.33
2024-05-02,2032,Pierrette Omondi,Ruaraka,Nairobi,Matumbo,Meat-Based Dishes,5,70.00,150.00,80.00,114.29
2024-05-02,2386,[Business] Safari Manor,Kesses,Uasin Gishu,Firfir,African Cultural Specials,1,30.00,70.00,40.00,133.33
