PaymentDate,OrderNumber,CustomerType,CustomerName,BranchSubCounty,BranchCounty,ProductName,ProductCategoryName,QuantityOrdered,CostOfProductionPerUnit,SellingPricePerUnit,ProfitPerUnit,PercentageProfitPerUnit
27-07-25,1543,Individual,Felix Abdi,Githurai,Nairobi,Maharagwe,Legume-Based Dishes,7,30,60,30,100
27-07-25,1593,Business,[Business] Serena Manor,Ruaraka,Nairobi,Matoke na Wali,Soup/Stew Dishes,3,30,70,40,133.33
27-07-25,1593,Business,[Business] Serena Manor,Ruaraka,Nairobi,Mahamri,Sweet Snacks/Desserts,5,5,20,15,300
27-07-25,1666,Individual,Achieng Mutua,Kilimani,Nairobi,Kuku na Chapati,Meat-Based Dishes,8,100,200,100,100
27-07-25,1666,Individual,Achieng Mutua,Kilimani,Nairobi,Ndengu,Legume-Based Dishes,5,30,60,30,100
27-07-25,1666,Individual,Achieng Mutua,Kilimani,Nairobi,Wali wa Nazi na Maharagwe,Rice Dishes,1,30,70,40,133.33
27-07-25,1852,Business,[Business] Tamarind Inn,Kamukunji,Nairobi,Chapati,Staple Foods,6,5,20,15,300
27-07-25,1852,Business,[Business] Tamarind Inn,Kamukunji,Nairobi,Mishkaki,Meat-Based Dishes,4,100,200,100,100
27-07-25,1852,Business,[Business] Tamarind Inn,Kamukunji,Nairobi,Supu ya Kuku na Wali,Soup/Stew Dishes,6,70,150,80,114.29
27-07-25,1899,Business,[Business] Tamarind Manor,Langata,Nairobi,Nyama Choma,Meat-Based Dishes,6,150,300,150,100
27-07-25,1899,Business,[Business] Tamarind Manor,Langata,Nairobi,Mbaazi,Legume-Based Dishes,7,30,60,30,100
27-07-25,1899,Business,[Business] Tamarind Manor,Langata,Nairobi,Nyama na Matoke,Meat-Based Dishes,7,100,200,100,100
27-07-25,1937,Business,[Business] Ole Sereni Hotel,Mathare,Nairobi,Kachumbari,Vegetable-Based Dishes,7,10,30,20,200
27-07-25,1937,Business,[Business] Ole Sereni Hotel,Mathare,Nairobi,Matoke na Sukuma,Soup/Stew Dishes,3,30,70,40,133.33
27-07-25,1937,Business,[Business] Ole Sereni Hotel,Mathare,Nairobi,Kuku Fry,Meat-Based Dishes,4,150,300,150,100
27-07-25,2357,Individual,Josephine Odhiambo,Langata,Nairobi,Potjiekos,Combination Plates,7,50,100,50,100
27-07-25,2569,Individual,Claudine Wanyama,Kilimani,Nairobi,Injera,African Cultural Specials,5,10,20,10,100
27-07-25,2633,Individual,Claudine Hassan,Kilimani,Nairobi,Kuku na Maharagwe,Meat-Based Dishes,7,100,200,100,100
27-07-25,2825,Individual,Marie Mandela,Westlands,Nairobi,Mukimo,Legume-Based Dishes,3,40,80,40,100
27-07-25,2825,Individual,Marie Mandela,Westlands,Nairobi,Wali wa Kukaanga,Rice Dishes,1,30,70,40,133.33
27-07-25,2827,Individual,Pierrette Yusuf,Githurai,Nairobi,Malva Pudding,Sweet Snacks/Desserts,1,30,70,40,133.33
27-07-25,2827,Individual,Pierrette Yusuf,Githurai,Nairobi,Bobotie,Combination Plates,8,50,100,50,100
27-07-25,2827,Individual,Pierrette Yusuf,Githurai,Nairobi,Potjiekos,Combination Plates,7,50,100,50,100
27-07-25,2827,Individual,Pierrette Yusuf,Githurai,Nairobi,Potjiekos,Combination Plates,7,50,100,50,100
27-07-25,2827,Individual,Pierrette Yusuf,Githurai,Nairobi,Bobotie,Combination Plates,8,50,100,50,100
27-07-25,2827,Individual,Pierrette Yusuf,Githurai,Nairobi,Malva Pudding,Sweet Snacks/Desserts,1,30,70,40,133.33
27-07-25,3093,Individual,Kamau Osman,Nyali,Mombasa,Maharagwe ya Nazi,Legume-Based Dishes,7,30,60,30,100
27-07-25,3093,Individual,Kamau Osman,Nyali,Mombasa,Jollof Rice,Combination Plates,8,30,70,40,133.33
27-07-25,3299,Individual,Njeri Ochieng,Githurai,Nairobi,Boerewors,Combination Plates,2,50,100,50,100
27-07-25,3299,Individual,Njeri Ochieng,Githurai,Nairobi,Maharagwe,Legume-Based Dishes,7,30,60,30,100
27-07-25,3314,Business,[Business] Hemingways Inn,Starehe,Nairobi,Chapati,Staple Foods,6,5,20,15,300
27-07-25,3653,Business,[Business] Neptune Manor,Kesses,Uasin Gishu,Mishkaki,Meat-Based Dishes,5,100,200,100,100
27-07-25,4058,Individual,Wambui Omondi,Embakasi,Nairobi,Maharagwe,Legume-Based Dishes,1,30,60,30,100
27-07-25,4058,Individual,Wambui Omondi,Embakasi,Nairobi,Kuku Choma,Meat-Based Dishes,8,150,300,150,100
27-07-25,4646,Individual,Kiptoo Munyui,Mathare,Nairobi,Malva Pudding,Sweet Snacks/Desserts,5,30,70,40,133.33
27-07-25,4804,Individual,Pauline Ahmed,Westlands,Nairobi,Bunny Chow,Combination Plates,2,40,80,40,100
27-07-25,4813,Individual,Jacqueline Ahmed,Nakuru Town East,Nakuru,Matoke na Maharagwe,Soup/Stew Dishes,1,30,70,40,133.33
27-07-25,4892,Individual,Pierrette Munee,Kisumu Central,Kisumu,Waakye,Combination Plates,5,30,70,40,133.33
27-07-25,5385,Business,[Business] Hilton Resort,Westlands,Nairobi,Maharagwe,Legume-Based Dishes,4,30,60,30,100
28-07-25,96,Individual,Njeri Mandela,Embakasi,Nairobi,Kuku na Matoke,Meat-Based Dishes,2,100,200,100,100
28-07-25,190,Business,[Business] Ole Sereni Haven,Kesses,Uasin Gishu,Nyama Choma,Meat-Based Dishes,1,150,300,150,100
28-07-25,226,Individual,Njeri Kagame,Ruaraka,Nairobi,Supu ya Kuku na Wali,Soup/Stew Dishes,7,70,150,80,114.29
28-07-25,226,Individual,Njeri Kagame,Ruaraka,Nairobi,Githeri,Legume-Based Dishes,4,30,70,40,133.33
28-07-25,226,Individual,Njeri Kagame,Ruaraka,Nairobi,Maharagwe na Chapati,Legume-Based Dishes,2,30,60,30,100
28-07-25,253,Business,[Business] Nyali Inn,Kasarani,Nairobi,Kuku na Wali,Meat-Based Dishes,1,100,200,100,100
28-07-25,253,Business,[Business] Nyali Inn,Kasarani,Nairobi,Supu ya Kuku,Soup/Stew Dishes,7,70,150,80,114.29
28-07-25,253,Business,[Business] Nyali Inn,Kasarani,Nairobi,Akara,Combination Plates,7,20,50,30,150
28-07-25,270,Individual,Mutiso Zuma,Kisumu Central,Kisumu,Kuku Choma,Meat-Based Dishes,3,150,300,150,100
28-07-25,270,Individual,Mutiso Zuma,Kisumu Central,Kisumu,Firfir,African Cultural Specials,4,30,70,40,133.33
28-07-25,394,Individual,Paul Munee,Kamukunji,Nairobi,Boerewors,Combination Plates,6,50,100,50,100
28-07-25,394,Individual,Paul Munee,Kamukunji,Nairobi,Supu ya Kuku,Soup/Stew Dishes,2,70,150,80,114.29
28-07-25,394,Individual,Paul Munee,Kamukunji,Nairobi,Wali wa Nazi na Samaki,Rice Dishes,8,30,70,40,133.33
28-07-25,523,Business,[Business] Sarova Lodge,Kasarani,Nairobi,Injera,African Cultural Specials,3,10,20,10,100
28-07-25,523,Business,[Business] Sarova Lodge,Kasarani,Nairobi,Bunny Chow,Combination Plates,3,40,80,40,100
28-07-25,523,Business,[Business] Sarova Lodge,Kasarani,Nairobi,Omena,Fish Dishes,2,30,70,40,133.33
28-07-25,544,Individual,Mutiso Munee,Mathare,Nairobi,Nyama na Maharagwe,Meat-Based Dishes,1,100,200,100,100
28-07-25,544,Individual,Mutiso Munee,Mathare,Nairobi,Kuku na Ugali,Meat-Based Dishes,1,100,200,100,100
28-07-25,615,Individual,Patrick Kabongo,Nakuru Town East,Nakuru,Wali wa Kukaanga,Rice Dishes,3,30,70,40,133.33
28-07-25,731,Individual,Achieng Hassan,Mathare,Nairobi,Ndengu,Legume-Based Dishes,7,30,60,30,100
28-07-25,731,Individual,Achieng Hassan,Mathare,Nairobi,Ndengu,Legume-Based Dishes,2,30,60,30,100
28-07-25,770,Business,[Business] Sarova Inn,Mathare,Nairobi,Wali wa Pilau,Rice Dishes,8,30,70,40,133.33
28-07-25,770,Business,[Business] Sarova Inn,Mathare,Nairobi,Supu ya Mbuzi,Soup/Stew Dishes,1,70,150,80,114.29
28-07-25,770,Business,[Business] Sarova Inn,Mathare,Nairobi,Supu ya Mbuzi,Soup/Stew Dishes,1,70,150,80,114.29
28-07-25,770,Business,[Business] Sarova Inn,Mathare,Nairobi,Supu ya Nyama na Wali,Soup/Stew Dishes,7,70,150,80,114.29
28-07-25,770,Business,[Business] Sarova Inn,Mathare,Nairobi,Wali wa Pilau,Rice Dishes,8,30,70,40,133.33
28-07-25,770,Business,[Business] Sarova Inn,Mathare,Nairobi,Supu ya Nyama na Wali,Soup/Stew Dishes,7,70,150,80,114.29
28-07-25,833,Business,[Business] Fairmont Manor,Makadara,Nairobi,Maharagwe na Chapati,Legume-Based Dishes,7,30,60,30,100
28-07-25,833,Business,[Business] Fairmont Manor,Makadara,Nairobi,Kuku Stew,Meat-Based Dishes,5,100,200,100,100
28-07-25,928,Individual,Claudine Hassan,Embakasi,Nairobi,Samosa,Fried Dishes,2,20,50,30,150
28-07-25,928,Individual,Claudine Hassan,Embakasi,Nairobi,Malva Pudding,Sweet Snacks/Desserts,8,30,70,40,133.33
28-07-25,928,Individual,Claudine Hassan,Embakasi,Nairobi,Atayef,Sweet Snacks/Desserts,6,10,30,20,200
28-07-25,974,Individual,Felicite Kiplagat,Kilimani,Nairobi,Supu ya Samaki,Fish Dishes,4,70,150,80,114.29
28-07-25,1157,Individual,Wambui Kabila,Kamukunji,Nairobi,Egusi Soup,Combination Plates,2,40,80,40,100
28-07-25,1157,Individual,Wambui Kabila,Kamukunji,Nairobi,Wali wa Nazi,Rice Dishes,5,30,70,40,133.33
28-07-25,1157,Individual,Wambui Kabila,Kamukunji,Nairobi,Kuku na Maharagwe,Meat-Based Dishes,2,100,200,100,100
28-07-25,1194,Business,[Business] Ole Sereni Residences,Nyeri Central,Nyeri,Tibs,African Cultural Specials,1,100,200,100,100
28-07-25,1194,Business,[Business] Ole Sereni Residences,Nyeri Central,Nyeri,Injera,African Cultural Specials,3,10,20,10,100
28-07-25,1194,Business,[Business] Ole Sereni Residences,Nyeri Central,Nyeri,Kuku na Matoke,Meat-Based Dishes,1,100,200,100,100
28-07-25,1204,Business,[Business] Boma Hotel,Starehe,Nairobi,Kaimati,Sweet Snacks/Desserts,2,5,20,15,300
28-07-25,1204,Business,[Business] Boma Hotel,Starehe,Nairobi,Nyama Choma,Meat-Based Dishes,6,150,300,150,100
28-07-25,1204,Business,[Business] Boma Hotel,Starehe,Nairobi,Matoke,Soup/Stew Dishes,4,30,60,30,100
28-07-25,1675,Individual,Marie Omar,Langata,Nairobi,Kuku Stew,Meat-Based Dishes,6,100,200,100,100
28-07-25,1766,Business,[Business] Fairmont Resort,Makadara,Nairobi,Jollof Rice,Combination Plates,1,30,70,40,133.33
28-07-25,2017,Individual,Njeri Mwangi,Roy Sambu,Nairobi,Vetkoek,Sweet Snacks/Desserts,4,20,50,30,150
28-07-25,2017,Individual,Njeri Mwangi,Roy Sambu,Nairobi,Tibs,African Cultural Specials,6,100,200,100,100
28-07-25,2300,Business,[Business] Villa Rosa Resort,Mathare,Nairobi,Mutura,Meat-Based Dishes,5,70,150,80,114.29
28-07-25,2300,Business,[Business] Villa Rosa Resort,Mathare,Nairobi,Kuku na Matoke,Meat-Based Dishes,4,100,200,100,100
28-07-25,2300,Business,[Business] Villa Rosa Resort,Mathare,Nairobi,Kelewele,Combination Plates,7,20,50,30,150
28-07-25,2344,Business,[Business] Diani Suites,Makadara,Nairobi,Egusi Soup,Combination Plates,5,40,80,40,100
28-07-25,2526,Individual,Pierre Ibrahim,Kesses,Uasin Gishu,Wali wa Pilau,Rice Dishes,1,30,70,40,133.33
28-07-25,2873,Individual,Paul Munee,Kibra,Nairobi,Mbaazi,Legume-Based Dishes,2,30,60,30,100
28-07-25,2873,Individual,Paul Munee,Kibra,Nairobi,Nyama na Sukuma,Meat-Based Dishes,5,100,200,100,100
28-07-25,3184,Business,[Business] Sarova Residences,Embakasi,Nairobi,Matoke na Wali,Soup/Stew Dishes,5,30,70,40,133.33
28-07-25,3184,Business,[Business] Sarova Residences,Embakasi,Nairobi,Maharagwe na Wali,Legume-Based Dishes,5,30,60,30,100
28-07-25,3184,Business,[Business] Sarova Residences,Embakasi,Nairobi,Bobotie,Combination Plates,1,50,100,50,100
28-07-25,3201,Business,[Business] PrideInn Residences,Westlands,Nairobi,Maharagwe na Sukuma,Legume-Based Dishes,2,30,60,30,100
28-07-25,3201,Business,[Business] PrideInn Residences,Westlands,Nairobi,Maharagwe na Sukuma,Legume-Based Dishes,8,30,60,30,100
28-07-25,3284,Individual,Wanjiku Abdi,Dagoretti,Nairobi,Boerewors,Combination Plates,8,50,100,50,100
28-07-25,3284,Individual,Wanjiku Abdi,Dagoretti,Nairobi,Mahamri,Sweet Snacks/Desserts,3,5,20,15,300
28-07-25,3284,Individual,Wanjiku Abdi,Dagoretti,Nairobi,Matoke na Wali,Soup/Stew Dishes,7,30,70,40,133.33
28-07-25,3336,Business,[Business] Leopard Beach Palace,Mathare,Nairobi,Maharagwe na Chapati,Legume-Based Dishes,5,30,60,30,100
28-07-25,3336,Business,[Business] Leopard Beach Palace,Mathare,Nairobi,Kaimati,Sweet Snacks/Desserts,5,5,20,15,300
28-07-25,3336,Business,[Business] Leopard Beach Palace,Mathare,Nairobi,Nyama na Wali,Meat-Based Dishes,2,100,200,100,100
28-07-25,3492,Business,[Business] Voyager Haven,Ruaraka,Nairobi,Kaimati,Sweet Snacks/Desserts,8,5,20,15,300
28-07-25,3492,Business,[Business] Voyager Haven,Ruaraka,Nairobi,Kelewele,Combination Plates,8,20,50,30,150
28-07-25,3621,Individual,Felicite Omondi,Kisumu Central,Kisumu,Kuku na Sukuma,Meat-Based Dishes,1,100,200,100,100
28-07-25,3621,Individual,Felicite Omondi,Kisumu Central,Kisumu,Mbaazi,Legume-Based Dishes,5,30,60,30,100
28-07-25,3621,Individual,Felicite Omondi,Kisumu Central,Kisumu,Kuku na Chapati,Meat-Based Dishes,2,100,200,100,100
28-07-25,3689,Business,[Business] InterContinental Hotel,Kamukunji,Nairobi,Supu ya Nyama,Soup/Stew Dishes,8,70,150,80,114.29
28-07-25,3689,Business,[Business] InterContinental Hotel,Kamukunji,Nairobi,Potjiekos,Combination Plates,3,50,100,50,100
28-07-25,4058,Individual,Wambui Omondi,Embakasi,Nairobi,Kuku Choma,Meat-Based Dishes,8,150,300,150,100
28-07-25,4058,Individual,Wambui Omondi,Embakasi,Nairobi,Maharagwe,Legume-Based Dishes,1,30,60,30,100
28-07-25,4279,Business,[Business] Neptune Haven,Kisumu Central,Kisumu,Mutura,Meat-Based Dishes,4,70,150,80,114.29
28-07-25,4279,Business,[Business] Neptune Haven,Kisumu Central,Kisumu,Wali wa Nazi,Rice Dishes,6,30,70,40,133.33
28-07-25,4279,Business,[Business] Neptune Haven,Kisumu Central,Kisumu,Malva Pudding,Sweet Snacks/Desserts,2,30,70,40,133.33
28-07-25,4321,Business,[Business] PrideInn Inn,Kamukunji,Nairobi,Mukimo,Legume-Based Dishes,7,40,80,40,100
28-07-25,4321,Business,[Business] PrideInn Inn,Kamukunji,Nairobi,Tilapia Fry,Fish Dishes,5,200,350,150,75
28-07-25,4321,Business,[Business] PrideInn Inn,Kamukunji,Nairobi,Vetkoek,Sweet Snacks/Desserts,2,20,50,30,150
28-07-25,4374,Business,[Business] Severin Retreat,Mathare,Nairobi,Malva Pudding,Sweet Snacks/Desserts,6,30,70,40,133.33
28-07-25,4563,Individual,Wanjiku Mohammed,Langata,Nairobi,Chechebsa,African Cultural Specials,5,20,50,30,150
28-07-25,4563,Individual,Wanjiku Mohammed,Langata,Nairobi,Sukuma na Ugali,Vegetable-Based Dishes,4,20,50,30,150
28-07-25,4817,Individual,Wambui Zuma,Kisumu Central,Kisumu,Waakye,Combination Plates,2,30,70,40,133.33
28-07-25,4817,Individual,Wambui Zuma,Kisumu Central,Kisumu,Matoke na Maharagwe,Soup/Stew Dishes,1,30,70,40,133.33
28-07-25,4858,Individual,Wambui Omondi,Dagoretti,Nairobi,Firfir,African Cultural Specials,4,30,70,40,133.33
28-07-25,4904,Business,[Business] Voyager Manor,Kasarani,Nairobi,Supu ya Nyama na Wali,Soup/Stew Dishes,5,70,150,80,114.29
28-07-25,4928,Business,[Business] Sarova Retreat,Westlands,Nairobi,Waakye,Combination Plates,3,30,70,40,133.33
28-07-25,4928,Business,[Business] Sarova Retreat,Westlands,Nairobi,Banku,Combination Plates,1,30,70,40,133.33
28-07-25,5147,Business,[Business] Nyali Inn,Kisumu Central,Kisumu,Supu ya Nyama,Soup/Stew Dishes,2,70,150,80,114.29
28-07-25,5147,Business,[Business] Nyali Inn,Kisumu Central,Kisumu,Omena,Fish Dishes,5,30,70,40,133.33
28-07-25,5147,Business,[Business] Nyali Inn,Kisumu Central,Kisumu,Supu ya Mbuzi,Soup/Stew Dishes,2,70,150,80,114.29
28-07-25,5157,Business,[Business] Sarova Residences,Westlands,Nairobi,Jollof Rice,Combination Plates,7,30,70,40,133.33
28-07-25,5157,Business,[Business] Sarova Residences,Westlands,Nairobi,Kuku Stew,Meat-Based Dishes,6,100,200,100,100
28-07-25,5231,Individual,Paul Kabila,Kamukunji,Nairobi,Kuku na Ugali,Meat-Based Dishes,7,100,200,100,100
29-07-25,96,Individual,Njeri Mandela,Embakasi,Nairobi,Kuku na Matoke,Meat-Based Dishes,2,100,200,100,100
29-07-25,192,Business,[Business] Sarova Retreat,Starehe,Nairobi,Wali wa Nazi,Rice Dishes,1,30,70,40,133.33
29-07-25,192,Business,[Business] Sarova Retreat,Starehe,Nairobi,Nyama na Ugali,Meat-Based Dishes,1,100,200,100,100
29-07-25,192,Business,[Business] Sarova Retreat,Starehe,Nairobi,Kelewele,Combination Plates,2,20,50,30,150
29-07-25,198,Individual,Wambui Ali,Roy Sambu,Nairobi,Wali wa Pilau,Rice Dishes,8,30,70,40,133.33
29-07-25,658,Individual,Patrick Munyui,Kilimani,Nairobi,Akara,Combination Plates,2,20,50,30,150
29-07-25,658,Individual,Patrick Munyui,Kilimani,Nairobi,Moi Moi,Combination Plates,6,20,50,30,150
29-07-25,658,Individual,Patrick Munyui,Kilimani,Nairobi,Bhajia,Fried Dishes,4,20,50,30,150
29-07-25,710,Business,[Business] Hilton Resort,Embakasi,Nairobi,Kachumbari,Vegetable-Based Dishes,5,10,30,20,200
29-07-25,710,Business,[Business] Hilton Resort,Embakasi,Nairobi,Kachumbari,Vegetable-Based Dishes,5,10,30,20,200
29-07-25,841,Business,[Business] Hilton Retreat,Kisumu Central,Kisumu,Banga Soup,Combination Plates,3,50,100,50,100
29-07-25,849,Business,[Business] Swahili Residences,Kasarani,Nairobi,Egusi Soup,Combination Plates,2,40,80,40,100
29-07-25,849,Business,[Business] Swahili Residences,Kasarani,Nairobi,Nyama na Matoke,Meat-Based Dishes,8,100,200,100,100
29-07-25,849,Business,[Business] Swahili Residences,Kasarani,Nairobi,Kuku Choma,Meat-Based Dishes,1,150,300,150,100
29-07-25,974,Individual,Felicite Kiplagat,Kilimani,Nairobi,Supu ya Samaki,Fish Dishes,4,70,150,80,114.29
29-07-25,1244,Individual,Pauline Kariuki,Embakasi,Nairobi,Egusi Soup,Combination Plates,2,40,80,40,100
29-07-25,1309,Individual,Pierre Ibrahim,Kisumu Central,Kisumu,Supu ya Kuku,Soup/Stew Dishes,8,70,150,80,114.29
29-07-25,1309,Individual,Pierre Ibrahim,Kisumu Central,Kisumu,Waakye,Combination Plates,5,30,70,40,133.33
29-07-25,1309,Individual,Pierre Ibrahim,Kisumu Central,Kisumu,Wali wa Nazi na Kuku,Rice Dishes,6,30,70,40,133.33
29-07-25,1365,Individual,Mwangi Kabila,Mathare,Nairobi,Supu ya Samaki,Fish Dishes,2,70,150,80,114.29
29-07-25,1365,Individual,Mwangi Kabila,Mathare,Nairobi,Nyama Stew,Meat-Based Dishes,1,100,200,100,100
29-07-25,1365,Individual,Mwangi Kabila,Mathare,Nairobi,Kuku na Maharagwe,Meat-Based Dishes,7,100,200,100,100
29-07-25,1592,Individual,Joseph Munyuli,Embakasi,Nairobi,Supa ya Ndizi,Soup/Stew Dishes,3,30,70,40,133.33
29-07-25,1592,Individual,Joseph Munyuli,Embakasi,Nairobi,Kuku na Matoke,Meat-Based Dishes,3,100,200,100,100
29-07-25,1727,Business,[Business] Sarova Lodge,Mathare,Nairobi,Sosaties,Combination Plates,6,50,100,50,100
29-07-25,1727,Business,[Business] Sarova Lodge,Mathare,Nairobi,Supu ya Kuku na Wali,Soup/Stew Dishes,5,70,150,80,114.29
29-07-25,1727,Business,[Business] Sarova Lodge,Mathare,Nairobi,Sosaties,Combination Plates,6,50,100,50,100
29-07-25,1727,Business,[Business] Sarova Lodge,Mathare,Nairobi,Supu ya Kuku na Wali,Soup/Stew Dishes,5,70,150,80,114.29
29-07-25,1868,Business,[Business] Villa Rosa Resort,Kamukunji,Nairobi,Maharagwe na Matoke,Legume-Based Dishes,7,30,60,30,100
29-07-25,1868,Business,[Business] Villa Rosa Resort,Kamukunji,Nairobi,Firfir,African Cultural Specials,4,30,70,40,133.33
29-07-25,1868,Business,[Business] Villa Rosa Resort,Kamukunji,Nairobi,Mandazi,Sweet Snacks/Desserts,8,5,20,15,300
29-07-25,2202,Individual,Kamau Kariuki,Nakuru Town East,Nakuru,Fish Curry,Fish Dishes,1,150,300,150,100
29-07-25,2202,Individual,Kamau Kariuki,Nakuru Town East,Nakuru,Matumbo,Meat-Based Dishes,2,70,150,80,114.29
29-07-25,2535,Business,[Business] PrideInn Lodge,Mathare,Nairobi,Githeri,Legume-Based Dishes,1,30,70,40,133.33
29-07-25,2535,Business,[Business] PrideInn Lodge,Mathare,Nairobi,Wali wa Nazi na Maharagwe,Rice Dishes,2,30,70,40,133.33
29-07-25,2633,Individual,Claudine Hassan,Kilimani,Nairobi,Kuku na Maharagwe,Meat-Based Dishes,7,100,200,100,100
29-07-25,2754,Business,[Business] Severin Hotel,Kisumu Central,Kisumu,Nyama na Ugali,Meat-Based Dishes,4,100,200,100,100
29-07-25,2754,Business,[Business] Severin Hotel,Kisumu Central,Kisumu,Maharagwe,Legume-Based Dishes,1,30,60,30,100
29-07-25,2754,Business,[Business] Severin Hotel,Kisumu Central,Kisumu,Kachumbari,Vegetable-Based Dishes,5,10,30,20,200
29-07-25,2772,Individual,Achieng Mohammed,Kisumu Central,Kisumu,Maharagwe na Chapati,Legume-Based Dishes,4,30,60,30,100
29-07-25,2827,Individual,Pierrette Yusuf,Githurai,Nairobi,Potjiekos,Combination Plates,7,50,100,50,100
29-07-25,2827,Individual,Pierrette Yusuf,Githurai,Nairobi,Bobotie,Combination Plates,8,50,100,50,100
29-07-25,2827,Individual,Pierrette Yusuf,Githurai,Nairobi,Malva Pudding,Sweet Snacks/Desserts,1,30,70,40,133.33
29-07-25,3008,Business,[Business] Severin Resort,Starehe,Nairobi,Jollof Rice,Combination Plates,3,30,70,40,133.33
29-07-25,3008,Business,[Business] Severin Resort,Starehe,Nairobi,Malva Pudding,Sweet Snacks/Desserts,5,30,70,40,133.33
29-07-25,3076,Individual,Michelle Zuma,Kesses,Uasin Gishu,Moi Moi,Combination Plates,8,20,50,30,150
29-07-25,3076,Individual,Michelle Zuma,Kesses,Uasin Gishu,Chechebsa,African Cultural Specials,1,20,50,30,150
29-07-25,3076,Individual,Michelle Zuma,Kesses,Uasin Gishu,Mahamri,Sweet Snacks/Desserts,1,5,20,15,300
29-07-25,3187,Individual,Otieno Ahmed,Nyali,Mombasa,Atayef,Sweet Snacks/Desserts,3,10,30,20,200
29-07-25,3187,Individual,Otieno Ahmed,Nyali,Mombasa,Wali wa Nazi,Rice Dishes,4,30,70,40,133.33
29-07-25,3187,Individual,Otieno Ahmed,Nyali,Mombasa,Suya,Combination Plates,3,50,100,50,100
29-07-25,3188,Business,[Business] Severin Haven,Makadara,Nairobi,Injera,African Cultural Specials,4,10,20,10,100
29-07-25,3188,Business,[Business] Severin Haven,Makadara,Nairobi,Kuku na Chapati,Meat-Based Dishes,7,100,200,100,100
29-07-25,3188,Business,[Business] Severin Haven,Makadara,Nairobi,Injera,African Cultural Specials,4,10,20,10,100
29-07-25,3188,Business,[Business] Severin Haven,Makadara,Nairobi,Kuku na Chapati,Meat-Based Dishes,7,100,200,100,100
29-07-25,3188,Business,[Business] Severin Haven,Makadara,Nairobi,Banga Soup,Combination Plates,8,50,100,50,100
29-07-25,3188,Business,[Business] Severin Haven,Makadara,Nairobi,Banga Soup,Combination Plates,8,50,100,50,100
29-07-25,3507,Individual,Josephine Munyua,Nyeri Central,Nyeri,Supu ya Nyama,Soup/Stew Dishes,5,70,150,80,114.29
29-07-25,3555,Individual,Pierre Mugabe,Kesses,Uasin Gishu,Matoke na Maharagwe,Soup/Stew Dishes,5,30,70,40,133.33
29-07-25,3664,Individual,Njeri Mbeki,Ruaraka,Nairobi,Nyama na Wali,Meat-Based Dishes,3,100,200,100,100
29-07-25,4217,Business,[Business] Villa Rosa Haven,Nyeri Central,Nyeri,Doro Wat,African Cultural Specials,2,150,300,150,100
29-07-25,4217,Business,[Business] Villa Rosa Haven,Nyeri Central,Nyeri,Matumbo,Meat-Based Dishes,2,70,150,80,114.29
29-07-25,4217,Business,[Business] Villa Rosa Haven,Nyeri Central,Nyeri,Matumbo,Meat-Based Dishes,2,70,150,80,114.29
29-07-25,4217,Business,[Business] Villa Rosa Haven,Nyeri Central,Nyeri,Kuku Choma,Meat-Based Dishes,6,150,300,150,100
29-07-25,4217,Business,[Business] Villa Rosa Haven,Nyeri Central,Nyeri,Doro Wat,African Cultural Specials,2,150,300,150,100
29-07-25,4217,Business,[Business] Villa Rosa Haven,Nyeri Central,Nyeri,Kuku Choma,Meat-Based Dishes,6,150,300,150,100
29-07-25,4567,Individual,Pierre Mugabe,Kisumu Central,Kisumu,Matoke,Soup/Stew Dishes,5,30,60,30,100
29-07-25,4567,Individual,Pierre Mugabe,Kisumu Central,Kisumu,Firfir,African Cultural Specials,7,30,70,40,133.33
29-07-25,4618,Individual,Jean Mugabe,Makadara,Nairobi,Bhajia,Fried Dishes,3,20,50,30,150
29-07-25,4686,Business,[Business] Severin Palace,Kasarani,Nairobi,Sosaties,Combination Plates,7,50,100,50,100
29-07-25,4686,Business,[Business] Severin Palace,Kasarani,Nairobi,Egusi Soup,Combination Plates,8,40,80,40,100
29-07-25,4698,Business,[Business] Tamarind Palace,Kibra,Nairobi,Matoke na Maharagwe,Soup/Stew Dishes,7,30,70,40,133.33
29-07-25,4698,Business,[Business] Tamarind Palace,Kibra,Nairobi,Nyama na Sukuma,Meat-Based Dishes,8,100,200,100,100
29-07-25,4829,Business,[Business] Baobab Retreat,Kasarani,Nairobi,Sosaties,Combination Plates,3,50,100,50,100
29-07-25,4886,Business,[Business] PrideInn Suites,Dagoretti,Nairobi,Nyama na Matoke,Meat-Based Dishes,7,100,200,100,100
29-07-25,4886,Business,[Business] PrideInn Suites,Dagoretti,Nairobi,Malva Pudding,Sweet Snacks/Desserts,5,30,70,40,133.33
29-07-25,4922,Business,[Business] Swahili Retreat,Embakasi,Nairobi,Maharagwe ya Nazi,Legume-Based Dishes,7,30,60,30,100
29-07-25,5042,Individual,Claudine Osman,Langata,Nairobi,Kuku Fry,Meat-Based Dishes,8,150,300,150,100
29-07-25,5042,Individual,Claudine Osman,Langata,Nairobi,Fish Curry,Fish Dishes,7,150,300,150,100
29-07-25,5231,Individual,Paul Kabila,Kamukunji,Nairobi,Kuku na Ugali,Meat-Based Dishes,7,100,200,100,100
29-07-25,5241,Individual,Claudine Odhiambo,Nakuru Town East,Nakuru,Kuku na Matoke,Meat-Based Dishes,8,100,200,100,100
